Id,DataSetId,DataRecordId,ChargeTypeId,Cost,Checksum,Units,Rate
613,443,10255,4,20.47,32056855,30,68.21918
614,444,10256,4,20.47,873716221,30,68.21918
615,446,10257,4,20.47,-1440420956,30,68.21918
616,445,10258,4,20.47,-1705131172,30,68.21918
617,449,10259,4,20.47,-1514404017,30,68.21918
618,447,10260,4,20.47,-1647438396,30,68.21918
619,448,10261,4,20.47,-2070878802,30,68.21918
620,455,10262,5,55,2106865080,0,0
621,456,10263,5,19,-1163533226,0,0
622,717,10264,4,20.47,-1234205338,30,68.21918
624,730,10266,4,25.67,-952999108,0,0
625,730,10265,4,13.75,683411041,0,0
626,730,10267,4,25.67,-1109112935,0,0
627,730,10268,4,25.67,-1980518146,0,0
628,730,10269,4,25.67,246262614,0,0
629,730,10270,4,25.67,57061751,0,0
630,730,10271,4,25.67,-1917986330,0,0
631,730,10272,4,25.67,-1295896035,0,0
632,730,10273,4,25.67,-173671836,0,0
633,730,10274,4,25.67,-870455829,0,0
635,730,10276,4,25.67,1121088793,0,0
636,730,10277,4,25.67,95796576,0,0
637,730,10278,4,25.67,832719367,0,0
638,730,10279,4,25.67,-1224978001,0,0
639,730,10280,4,25.67,167976895,0,0
640,730,10281,4,25.67,713830282,0,0
641,730,10282,4,25.67,367248497,0,0
642,730,10283,4,25.67,1384385544,0,0
643,267,10345,4,20.47,-972082207,30,68.21918
644,712,10349,1,0,-442792201,0,0
645,325,10354,78,0,-1924843356,0,2370
646,325,10354,50,10.75,-733289090,11946,0.09
647,323,10355,50,14.66,1398427302,16290,0.09
648,322,10356,50,22.26,-712949983,24728,0.09
649,321,10357,78,0,-1625051251,0,2370
650,321,10357,50,6.16,820542310,6840,0.09
651,319,10358,78,0,49501087,0,3810
652,319,10358,50,108,-719946595,119998,0.09
653,438,10363,5,19,-3376437,0,0
654,471,10364,4,25.67,666836579,0,0
655,471,10364,11,0.26,506027806,4333.33333333333,0.006
656,471,10364,12,11.45,-2024000396,2935.89743589744,0.39
657,471,10364,14,0.12,-1258513924,0,0
658,471,10364,15,25.69,-2115783761,0,0
659,471,10364,41,0,-1119742666,0,0
660,762,10406,4,21.15,877984704,31,68.21918
661,762,10406,30,0.85,-160478983,0,0
662,762,10407,4,21.15,-613966135,31,68.21918
663,762,10407,30,0.85,-1934005156,0,0
664,762,10408,4,20.47,-286149714,30,68.21918
665,762,10408,30,0.82,2082731168,0,0
666,453,10409,5,19,1831920217,0,0
667,454,10410,32,0,-1983631415,0,98
668,465,10413,78,0,-969375265,0,2940
669,465,10413,4,25.67,391940165,1,2567
670,763,10414,4,40.93,1500953499,30,136.43836
671,763,10414,30,0.82,-1769393166,0,0
672,763,10415,4,42.3,1913615740,31,136.43836
673,763,10415,30,0.85,-1731723560,0,0
674,763,10416,4,42.3,-1741956058,31,136.43836
675,763,10416,30,0.85,398299959,0,0
676,763,10417,4,38.2,362458077,28,136.43836
677,763,10417,30,0.77,2032067540,28,2.742
678,763,10418,4,42.3,488852866,31,136.43836
679,763,10418,30,0.85,2030292840,31,2.742
680,763,10419,4,40.93,898210594,30,136.43836
681,763,10419,30,0.82,-49208493,30,2.742
682,763,10420,4,42.3,1961764612,31,136.43836
683,763,10420,30,0.85,-1283775400,31,2.742
684,763,10421,4,40.93,-954020767,30,136.43836
685,763,10421,30,0.82,-1868476096,30,2.742
686,325,10474,78,0,2103663217,0,2449
687,325,10474,50,10.83,716891996,12035,0.09
688,323,10475,50,8.74,1007918964,9712,0.09
689,322,10476,50,16.76,-2082668251,18627,0.09
690,321,10477,78,0,-1498845776,0,2449
691,321,10477,50,9.55,1970953063,10606,0.09
692,319,10478,78,0,523869275,0,3937
693,319,10478,50,79.29,-2005075398,88102,0.09
694,755,10541,5,48,375479202,0,0
699,465,10668,4,0,-2005668475,0,2567
700,465,10668,78,0,-1244131787,0,2940
701,268,10669,4,21.15,-840282689,31,68.21918
702,267,10670,4,21.15,-464077188,31,68.21918
703,269,10671,4,21.15,-526557759,31,68.21918
704,270,10672,4,21.15,1047944178,31,68.21918
705,270,10672,78,22.16,2138979317,10,221.6
706,443,10673,4,21.15,-70699050,31,68.21918
707,446,10674,4,21.15,-907677722,31,68.21918
708,449,10675,4,21.15,-429357218,31,68.21918
709,445,10676,4,21.15,-1915145335,31,68.21918
710,444,10677,4,21.15,-566763112,31,68.21918
711,448,10678,4,21.15,-1760136810,31,68.21918
712,447,10679,4,21.15,1263787159,31,68.21918
713,763,10738,4,42.3,1190802993,31,136.43836
714,763,10738,30,0.85,-393664118,30.9992706053975,2.742
715,763,10739,4,42.3,-124850257,31,136.43836
716,763,10739,30,0.85,950405188,31,2.742
717,763,10740,4,40.93,453151634,30,136.43836
718,763,10740,30,0.82,1837826758,30,2.742
719,763,10741,4,42.3,628829183,31,136.43836
720,763,10741,30,0.85,-1810058370,31,2.742
721,764,10742,4,40.93,200791145,30,136.43836
722,764,10743,4,42.3,324787951,31,136.43836
723,764,10743,85,30,1002838709,0,0
724,764,10744,4,40.93,1695388768,30,136.43836
725,764,10744,85,0,-1580620793,0,0
726,764,10745,4,42.3,-1091767500,31,136.43836
727,764,10745,85,0,803458906,0,0
728,764,10746,4,42.3,-163110080,31,136.43836
729,764,10746,85,0,1870086219,0,0
730,764,10747,4,38.2,1435229665,28,136.43836
731,764,10747,85,0,1542203486,0,0
732,764,10748,4,42.3,-1359282681,31,136.43836
733,764,10748,85,60,197948202,2,3000
734,764,10749,4,40.93,-1882296266,29.9988947389869,136.43836
735,764,10749,85,0,182284679,0,3000
736,764,10750,4,42.3,172235858,31,136.43836
737,764,10750,85,0,1103388354,0,3000
738,764,10751,4,20.47,1024500268,30,68.21918
739,764,10751,85,60,-675453916,2,3000
740,764,10752,4,42.3,-324679562,31,136.43836
741,764,10752,85,0,-444690587,0,3000
742,764,10752,30,0.85,-1033708300,31,2.74193548387097
743,764,10753,4,42.3,-1935441686,31,136.43836
744,764,10753,30,0.85,1080033797,31,2.74193548387097
745,764,10753,85,0,302825736,0,3000
746,764,10754,4,40.93,1318286351,30,136.43836
747,764,10754,30,0.82,653352344,30,2.74193548387097
748,764,10754,85,0,-343077546,0,3000
749,764,10755,4,42.3,398931427,31,136.43836
750,764,10755,30,0.85,719695605,31,2.74193548387097
751,764,10755,85,0,1699112391,0,3000
752,758,10759,80,102.06,1130689686,0,0
753,712,10760,1,0,727544583,0,0
754,325,10774,78,0,-1345235342,0,2480
755,321,10777,78,0,1077935702,0,2480
756,319,10781,78,0,1335545436,0,3937
757,456,10829,5,19,-575285503,0,0
758,455,10830,5,55,1527670681,0,0
759,471,10836,4,25.67,1467511962,0,0
760,471,10836,11,3.18,1788463173,53000,0.006
761,471,10836,12,204.39,-166203558,52407.6923076923,0.39
762,471,10836,14,0.12,-1511538698,0,0
763,471,10836,15,-1.9,2064634153,0,0
764,471,10836,41,2.15,-89826422,0,0
765,762,10837,4,20.47,410129666,30,68.21918
766,762,10837,5,13.56,-664753842,30,45.21
767,762,10837,30,0,153715833,0,85
768,762,10837,87,24.66,238732358,30,82.2
769,762,10837,85,30,625928194,1,3000
770,762,10838,4,21.15,774104452,31,68.21918
771,762,10838,5,14.02,-2108882311,31,45.21
772,762,10838,30,0,394120649,0,85
773,762,10838,87,25.48,-863441253,31,82.2
774,762,10838,85,30,-1038217778,1,3000
775,762,10839,4,21.15,-629584668,31,68.21918
776,762,10839,5,14.02,551671587,31,45.21
777,762,10839,30,0,349204740,0,85
778,762,10839,87,25.48,-1511885417,31,82.2
779,762,10840,4,19.1,543387488,28,68.21918
780,762,10840,5,12.66,-1486898343,28,45.21
781,762,10840,30,0,-1888954795,0,85
782,762,10840,87,23.02,113746116,28,82.2
783,762,10840,85,30,344176870,0,0
784,762,10841,4,21.15,2135050175,31,68.21918
785,762,10841,5,14.02,1265894916,31,45.21
786,762,10841,30,0,-661317028,0,85
787,762,10841,87,25.48,95546086,31,82.2
788,762,10841,85,30,1643008054,0,0
789,762,10842,4,20.46,1497398026,29.9915654219239,68.21918
790,762,10842,5,13.56,923265668,29.9933642999336,45.21
791,762,10842,30,0,697991625,0,85
792,762,10842,87,24.66,1973065366,30,82.2
793,762,10842,85,30,-1301155974,0,0
794,762,10843,4,21.15,1660656228,31,68.21918
795,762,10843,5,14.02,1103590670,31,45.21
796,762,10843,30,0,2120699328,0,85
797,762,10843,87,25.48,251828716,31,82.2
798,762,10843,85,30,-954464342,0,0
799,762,10844,4,20.47,905739138,30,68.21918
800,762,10844,5,13.56,-586814175,30,45.21
801,762,10844,30,0,673939109,0,85
802,762,10844,87,24.66,-1063661953,30,82.2
803,762,10844,85,60,27449915,2,3000
804,744,10847,4,6.82,595692235,10,68.21918
805,471,10901,4,-25.67,806381529,0,0
806,471,10901,11,-3.18,952827559,-53000,0.006
807,471,10901,12,-204.39,1442371667,-52407.6923076923,0.39
808,471,10901,14,-0.12,1133479251,0,0
809,471,10901,15,1.9,-1773850019,0,0
810,471,10901,41,-2.15,-2079593875,0,0
811,471,10902,4,25.67,-1846561934,0,0
812,471,10902,11,0.37,283523553,6166.66666666667,0.006
813,471,10902,12,23.57,1291998098,6043.58974358974,0.39
814,471,10902,14,0.12,-1895277019,0,0
815,471,10902,15,-1.9,1373647098,0,0
816,471,10902,41,0,-588074189,0,0
817,471,10902,84,2.15,-339824428,0,0
818,717,10903,4,21.15,-1860055495,31,68.21918
819,438,10904,5,19,-1055382117,0,0
820,454,10906,32,0,-1644367419,0,98
821,453,11112,5,19,1251360219,0,0
822,746,11113,4,20.47,-1147897037,30,68.21918
823,746,11114,4,21.15,526081900,31,68.21918
824,743,11115,4,21.15,1172043756,31,68.21918
825,743,11116,4,20.47,1236546107,30,68.21918
826,743,11117,4,21.15,-728704445,31,68.21918
827,745,11118,4,21.15,1244918619,31,68.21918
828,745,11119,4,20.47,618651290,30,68.21918
829,745,11120,4,21.15,1988756077,31,68.21918
830,744,11121,4,-6.82,65063496,-10,68.21918
831,744,11122,4,6.82,-735954230,10,68.21918
832,742,11123,4,21.15,-112093919,31,68.21918
833,742,11124,4,20.47,1570681214,30,68.21918
834,742,11125,4,21.15,-1845631599,31,68.21918
835,269,11127,4,20.47,-1084484110,30,68.21918
836,270,11128,78,18.6,-406922657,9,206.666666666667
837,267,11129,4,20.47,-1387140402,30,68.21918
838,443,11130,4,20.47,-70892366,30,68.21918
839,444,11131,4,20.47,238037600,30,68.21918
840,446,11132,4,20.47,1077236943,30,68.21918
841,449,11133,4,20.47,1500226725,30,68.21918
842,445,11134,4,20.47,1600236689,30,68.21918
843,448,11135,4,20.47,2098559829,30,68.21918
844,447,11136,4,20.47,-1538844153,30,68.21918
845,325,11139,78,0,1376982034,0,2400
846,321,11142,78,0,2115183710,0,2400
847,319,11143,78,0,1936626375,0,3810
848,456,11144,5,19,849193176,0,0
849,455,11207,5,55,1085129489,0,0
850,712,11209,1,0,-663075477,0,0
851,758,11216,80,0,190550685,0,0
852,438,11217,5,19,1183747817,0,0
853,475,11219,101,0.17,129492956,24,0.697
854,475,11220,101,1.08,1668684084,155,0.697
855,475,11221,101,10.4,-93154267,1897,0.548
856,465,11270,4,0,-1530465929,0,2567
857,465,11270,78,0,-1493261661,0,2940
858,769,11327,4,20.47,-2135329708,30,68.21918
859,769,11327,85,30,1991238803,0,0
860,769,11328,4,21.15,1506162368,31,68.21918
861,769,11328,85,30,-1613723970,0,0
862,769,11329,4,21.15,-1225436215,31,68.21918
863,769,11329,85,0,-1249692281,0,0
864,769,11330,4,19.1,877957329,28,68.21918
865,769,11330,85,30,39910687,0,0
866,769,11331,4,21.15,306950556,31,68.21918
867,769,11331,85,30,-686429956,0,0
868,769,11332,4,20.47,-1480408820,30,68.21918
869,769,11332,85,0,604299466,0,0
870,769,11333,4,21.15,-1683059269,31,68.21918
871,769,11333,85,30,-1927860692,0,0
872,769,11334,4,20.47,1968167194,30,68.21918
873,769,11334,85,30,-396400225,0,0
874,769,11335,4,21.15,907649120,31,68.21918
875,769,11335,85,30,-1786077708,0,0
876,769,11336,4,21.15,-1921337939,31,68.21918
877,769,11336,85,0,727804409,0,0
878,769,11337,4,20.47,1822668281,30,68.21918
879,769,11337,85,30,1847686434,0,0
880,769,11338,4,21.15,1809131371,31,68.21918
881,769,11338,85,0,-867405856,0,0
882,769,11339,4,20.47,2042946182,30,68.21918
883,769,11339,85,0,1113982141,0,0
884,763,11340,4,40.93,-596517182,30,136.43836
885,763,11340,30,0.82,17054269,30,2.742
886,764,11341,4,40.93,525285335,30,136.43836
887,764,11341,30,0.82,1360126013,30,2.74193548387097
888,764,11341,85,0,1022100906,0,3000
893,454,11345,32,0,1801325536,0,98
894,453,11347,5,19,1081240174,0,0
895,746,11348,4,20.47,-1414737556,30.0062240560499,68.21918
896,746,11348,5,13.56,-880067874,30,45.21
897,746,11348,87,24.66,157157685,30,82.2
898,743,11349,4,20.47,-1313339052,30,68.21918
899,743,11349,5,13.56,-1410667223,30,45.21
900,743,11349,87,24.66,-831148709,30,82.2
901,745,11350,4,20.47,10945723,30,68.21918
902,745,11350,5,13.56,-402635886,30,45.21
903,745,11350,87,24.66,718631033,30,82.2
904,744,11351,4,20.47,-379011572,30,68.21918
905,742,11352,4,20.47,1432073165,30,68.21918
906,742,11352,5,13.56,-226965681,30,45.21
907,742,11352,87,24.66,816706724,30,82.2
908,443,11579,4,21.15,-882135781,31,68.21918
909,444,11580,4,21.15,1477317178,31,68.21918
910,446,11581,4,21.15,761263186,31,68.21918
911,449,11582,4,21.15,1615951100,31,68.21918
912,445,11583,4,21.15,-1700008572,31,68.21918
913,448,11584,4,21.15,1143974668,31,68.21918
914,447,11585,4,21.15,-919749990,31,68.21918
915,269,11587,4,21.15,-177593530,31,68.21918
916,270,11588,78,31.31,774223919,14,223.642857142857
917,267,11589,4,21.15,-412623750,31,68.21918
918,456,11590,5,19,-2084099911,0,0
919,455,11591,5,55,1157036375,0,0
920,758,11594,80,0,669887190,0,0
921,712,11597,1,0,181617558,0,0
922,325,11600,78,0,972265146,0,2480
923,321,11603,78,0,-702726498,0,2480
924,319,11605,78,0,-1574237475,0,3937
925,475,11653,101,21.35,-739504332,2219.33471933472,0.962
926,475,11654,101,26.17,275340546,2720.37422037422,0.962
927,475,11655,101,28.44,-1090871288,2956.34095634096,0.962
928,763,11656,4,42.3,2048372164,31,136.43836
929,763,11656,30,0.85,1699693748,31,2.742
930,763,11656,85,30,-277437574,0,0
931,764,11657,4,42.3,1686574887,31,136.43836
932,764,11657,30,0.85,-92176369,31,2.74193548387097
933,764,11657,85,30,-1716844070,1,3000
938,769,11659,4,21.15,1847159704,31,68.21918
939,769,11659,85,30,759909317,0,0
940,766,11660,4,26.25,-206314671,0,0
941,766,11660,1,0.75,-233219692,0,0
942,766,11661,1,7.55,-1793155713,0,0
943,766,11661,4,26.25,-1261163736,0,0
944,766,11662,1,7.8,1146974099,0,0
945,766,11662,4,26.25,1001277127,0,0
946,746,11667,4,21.15,-1586449339,31,68.21918
947,746,11667,5,14.02,-227560341,31,45.21
948,746,11667,87,25.48,1034623308,31,82.2
949,743,11668,4,21.15,801059318,31,68.21918
950,743,11668,5,14.02,1338466576,31,45.21
951,743,11668,87,25.48,-565469881,31,82.2
952,745,11669,4,21.15,-375274071,31,68.21918
953,745,11669,5,14.02,-1287465757,31,45.21
954,745,11669,87,25.48,1194135455,31,82.2
955,744,11670,4,21.15,814513335,31,68.21918
956,744,11670,5,14.02,410283967,31,45.21
957,744,11670,87,25.48,1538231289,30.9975669099757,82.2
958,471,11672,4,-25.67,1314632068,0,0
959,471,11672,11,-0.26,-439068901,-4333.33333333333,0.006
960,471,11672,12,-11.45,1617597863,-2935.89743589744,0.39
961,471,11672,14,-0.12,-87672290,0,0
962,471,11672,15,-25.69,-1362967979,0,0
963,471,11672,41,0,-2132246293,0,0
964,471,11673,4,-25.67,1335353746,0,0
965,471,11673,11,-0.37,329516630,-6166.66666666667,0.006
966,471,11673,12,-23.57,-441392680,-6043.58974358974,0.39
967,471,11673,14,-0.12,1759674802,0,0
968,471,11673,15,1.9,-1915432872,0,0
969,471,11673,41,0,123330305,0,0
970,471,11673,84,-2.15,-400345651,0,0
971,471,11674,4,25.67,-1711618214,0,0
972,471,11674,11,0.26,1603232970,4333.33333333333,0.006
973,471,11674,12,18.52,-789868488,4748.71794871795,0.39
974,471,11674,14,0.12,-2028131827,0,0
975,471,11674,15,25.69,-1966723026,0,0
976,471,11674,41,-6.72,-483790476,0,0
977,471,11674,84,0,1474584430,0,0
978,471,11675,4,25.67,-1828669894,0,0
979,471,11675,11,0.43,-43330374,7166.66666666667,0.006
980,471,11675,12,27.84,1947131036,7138.46153846154,0.39
981,471,11675,14,0.12,-1660611609,0,0
982,471,11675,15,-1.9,948872320,0,0
983,471,11675,41,2.15,880821483,0,0
984,471,11675,84,0,606067874,0,0
985,471,11676,4,25.67,-1131604661,0,0
986,471,11676,11,0.54,793945427,9000,0.006
987,471,11676,12,34.54,-2089278071,8856.41025641026,0.39
988,471,11676,14,0.12,-1802200899,0,0
989,471,11676,15,35.31,-1398506390,0,0
990,471,11676,41,0,-1197804313,0,0
991,471,11676,84,0,2130957333,0,0
992,471,11677,4,0,-1899441775,0,0
993,471,11677,11,0.4,1985431256,6666.66666666667,0.006
994,471,11677,12,26.03,2049106423,6674.35897435897,0.39
995,471,11677,14,0.12,-325565604,0,0
996,471,11677,15,35.31,701757492,0,0
997,471,11677,41,0,2130444847,0,0
998,471,11677,84,0,-1064763252,0,0
999,454,11679,32,0,-961473319,0,98
1000,453,11680,5,19,682223280,0,0
1001,438,11681,5,19,-979530295,0,0
1002,377,11733,5,18.9,-139204669,0,0
1003,378,11734,5,18.9,-243269428,0,0
1004,692,11740,5,1.2,-1189896131,26,4.60714285714286
1005,692,11741,5,1.66,-1830108256,36,4.60714285714286
1006,465,11742,4,0,-1954105175,0,2567
1007,465,11742,78,0,-1236951994,0,2940
1008,717,11880,4,20.47,-313196532,30,68.21918
1009,717,11881,4,21.15,-1251298017,31,68.21918
1010,466,12018,4,21.15,-1859250099,31,68.21918
1011,466,12019,4,21.15,875761082,31,68.21918
1012,443,12020,4,21.15,-1609535633,31,68.21918
1013,446,12021,4,21.15,1858872851,31,68.21918
1014,449,12022,4,21.15,-1214363839,31,68.21918
1015,444,12023,4,21.15,-1779789691,31,68.21918
1016,445,12024,4,21.15,344545922,31,68.21918
1017,447,12025,4,21.15,-1967232805,31,68.21918
1018,448,12026,4,21.15,-245141337,31,68.21918
1019,269,12028,4,21.15,1408706623,31,68.21918
1020,267,12029,4,21.15,797525389,31,68.21918
1021,270,12030,78,31.89,1255238347,14,227.785714285714
1022,456,12031,5,19,-213145657,0,0
1023,455,12032,5,55,439009193,0,0
1024,325,12034,78,0,-1788624953,0,2480
1025,321,12037,78,0,2056067043,0,2480
1026,319,12039,78,0,-170690504,0,3937
1027,712,12041,1,0,69899865,0,0
1028,763,12043,4,42.3,2131009370,31,136.43836
1029,763,12043,30,0.85,-1968010359,31,2.742
1030,763,12043,85,0,1545460210,0,0
1036,769,12046,4,21.15,-2084998079,31,68.21918
1037,769,12046,85,30,244978992,0,0
1038,746,12047,4,21.15,-1232130486,31,68.21918
1039,746,12047,5,14.02,-1493747351,31,45.21
1040,746,12047,87,25.48,360255499,31,82.2
1041,743,12048,4,21.15,-1963913447,31,68.21918
1042,743,12048,5,14.02,65245093,31,45.21
1043,743,12048,87,25.48,-1838189582,31,82.2
1044,745,12049,4,21.15,869650059,31,68.21918
1045,745,12049,5,14.02,252379739,31,45.21
1046,745,12049,87,25.48,185196842,31,82.2
1047,744,12050,4,21.15,-1145058558,31,68.21918
1048,744,12050,5,14.02,-1617506468,31,45.21
1049,744,12050,87,25.48,236598027,31,82.2
1050,758,12051,80,0,-2084290982,0,0
1051,453,12052,5,19,577138532,0,0
1052,454,12053,32,0,291847505,0,98
1053,717,12055,4,21.15,-1114898297,31,68.21918
1054,717,12055,5,14.02,169289990,31,45.21
1055,717,12055,87,25.48,-1684286127,31,82.2
1056,438,12056,5,19,-189995717,0,0
1057,475,12057,101,32.01,840538483,3380.14783526927,0.947
1058,471,12106,4,0,1698786990,0,0
1059,471,12106,11,0.53,-1287810995,8833.33333333333,0.006
1060,471,12106,12,32.59,1532112961,9232.29461756374,0.353
1061,471,12106,14,0.12,-326391775,0,0
1062,471,12106,15,35.31,-2070231956,0,0
1063,471,12106,41,-0.22,1399964072,0,0
1064,471,12106,84,0,-846843548,0,0
1065,730,12161,4,-25.67,-1593357248,0,0
1066,730,12162,4,25.67,1054073104,0,0
1067,730,12163,4,-25.67,181780467,0,0
1068,730,12164,4,25.67,-2143951561,0,0
1069,730,12165,4,-25.67,-679643287,0,0
1070,730,12166,4,25.67,831612509,0,0
1071,730,12167,4,-25.67,1021220730,0,0
1072,730,12168,4,25.67,1122064707,0,0
1073,730,12169,4,-25.67,1593439976,0,0
1074,730,12170,4,25.67,-24496021,0,0
1075,730,12171,4,-25.67,957461991,0,0
1076,730,12172,4,25.67,-2038293527,0,0
1077,730,12173,4,-25.67,-1832696236,0,0
1078,730,12174,4,25.67,946085838,0,0
1079,730,12175,4,-25.67,1332448974,0,0
1080,730,12176,4,25.67,-584442354,0,0
1081,730,12177,4,-25.67,-208237480,0,0
1082,730,12178,4,25.67,-1369825008,0,0
1083,730,12179,4,-25.67,-1850610230,0,0
1084,730,12180,4,25.67,-1559948279,0,0
1085,730,12181,4,0,2115251700,0,0
1086,730,12182,4,0,-83767114,0,0
1087,730,12183,4,0,824342967,0,0
1088,730,12184,4,0,1344843148,0,0
1089,730,12185,4,0,-1710553971,0,0
1090,764,12372,4,42.3,-1725650440,31,136.43836
1091,764,12372,30,0.85,-669568868,31,2.74193548387097
1092,764,12372,85,30,-522356032,1,3000
1093,742,12373,4,21.15,-144758630,31,68.21918
1094,742,12373,5,14.02,-1117150343,31,45.21
1095,742,12373,87,25.48,753229614,31,82.2
1096,742,12374,4,21.15,-716618,31,68.21918
1097,742,12374,5,14.02,1954041568,31,45.21
1098,742,12374,87,25.48,-1145248825,31,82.2
1099,378,12375,5,18.9,-1801142799,0,0
1100,378,12376,5,18.9,-555053556,0,0
1101,377,12379,5,18.9,-1913633601,0,0
1102,377,12380,5,18.9,-1237813094,0,0
1103,443,12388,4,19.1,-1278597188,28,68.21918
1104,444,12389,4,19.1,-1574284670,28,68.21918
1105,446,12390,4,19.1,-1779406427,28,68.21918
1106,449,12391,4,19.1,1019337256,28,68.21918
1107,445,12392,4,19.1,-1185260989,28,68.21918
1108,447,12393,4,19.1,520171604,28,68.21918
1109,448,12394,4,19.1,1895912350,28,68.21918
1110,269,12396,4,19.1,1053370514,28,68.21918
1111,270,12397,78,16.74,1376581849,8,209.25
1112,267,12398,4,19.1,-124554138,28,68.21918
1113,471,12399,4,0,-48463826,0,0
1114,471,12399,11,0.43,1023708339,7166.66666666667,0.006
1115,471,12399,12,26.62,1728281219,7541.07648725212,0.353
1116,471,12399,14,0.12,710047946,0,0
1117,471,12399,15,35.31,1825624037,0,0
1118,471,12399,41,0,2015461567,0,0
1119,471,12399,84,0,-1078419379,0,0
1120,773,12400,4,26.25,1900925005,0,0
