Id,Contract_Id,Type,Cost_Rate,Time_Start,Time_Finish,Meter,Description,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,January,February,March,April,May,June,July,August,September,October,November,December,Checksum,Valid_From
169,125,NULL,11.338,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
170,126,NULL,10.511,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
171,127,NULL,10.511,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
172,128,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
173,129,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
174,130,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
175,131,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
176,132,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
177,133,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
178,134,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
179,135,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
180,136,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
181,137,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
182,138,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
183,139,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
184,140,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
185,141,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
186,142,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
187,143,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
188,144,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
189,145,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
190,146,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
191,147,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
192,148,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
193,149,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
194,150,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
195,151,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
196,152,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
197,153,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
198,154,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
199,155,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
200,156,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
201,157,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
202,158,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
203,159,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
204,160,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
205,161,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
206,162,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
207,163,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
208,164,NULL,10.792,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
209,165,2,11.992,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
210,165,1,7.312,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
211,166,NULL,11.992,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
212,166,NULL,7.312,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
213,167,NULL,11.992,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
214,167,NULL,7.312,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
215,168,NULL,11.992,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
216,168,NULL,7.312,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
217,169,NULL,11.992,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
218,169,NULL,7.312,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
219,170,1,11.346,00:00,24:00,4,Weekend,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
220,170,2,9.943,00:00,24:00,5,Other,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
1714,880,NULL,14.124,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-11-01 00:00:00.000
1715,880,NULL,9.87,00:00,07:00,2,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-11-01 00:00:00.000
223,172,NULL,7.677,00:00,24:00,6,Off Peak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
224,173,NULL,7.677,00:00,24:00,6,Off Peak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
225,174,NULL,7.677,00:00,24:00,6,Off Peak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
226,175,NULL,10.49,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
227,176,NULL,10.49,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
228,177,NULL,10.161,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
229,178,NULL,10.161,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
230,179,NULL,10.161,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
231,180,NULL,10.161,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
232,181,NULL,10.161,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
233,182,NULL,10.161,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
234,183,NULL,10.161,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
235,184,NULL,10.832,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
236,184,NULL,6.615,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
237,185,NULL,10.832,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
238,185,NULL,6.615,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
239,186,1,10.832,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
240,186,2,6.615,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
241,187,NULL,10.832,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
242,187,NULL,6.615,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
243,188,NULL,10.567,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
244,189,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
245,190,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
246,191,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
247,192,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
248,193,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
249,194,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
250,195,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
251,196,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
252,197,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
253,198,NULL,10.481,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
254,199,NULL,11.591,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
255,199,NULL,6.861,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
256,200,NULL,11.591,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
257,200,NULL,6.861,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
258,201,NULL,6.943,00:00,24:00,6,Off Peak,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
259,202,NULL,10.86,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
260,203,NULL,10.86,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
261,204,NULL,10.86,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
262,205,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
263,206,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
264,207,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
265,208,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
266,209,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
267,210,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
268,211,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
269,212,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
270,213,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
271,214,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
272,215,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
273,216,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
274,217,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
1716,881,NULL,12.8408,07:00,24:00,1,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2018-07-01 00:00:00.000
275,218,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
276,219,NULL,10.674,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
277,220,NULL,11.662,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
278,220,NULL,6.814,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
279,221,NULL,11.662,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
280,221,NULL,6.814,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
281,222,NULL,11.662,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
282,222,NULL,6.814,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
283,223,NULL,2.212,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
284,224,NULL,2.273,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
285,225,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
286,226,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
287,227,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
288,228,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
289,229,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
290,230,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
291,231,NULL,2.196,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
292,232,NULL,2.382,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
293,233,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
294,234,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
295,235,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
296,236,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
297,237,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
298,238,NULL,2.201,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
299,239,NULL,2.197,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
300,240,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
301,241,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
302,242,NULL,2.419,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
303,243,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
304,244,NULL,2.438,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
305,245,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
306,246,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
307,247,NULL,2.038,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
308,248,NULL,2.172,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
309,249,NULL,2.197,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
310,250,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
311,251,NULL,2.547,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
312,252,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
313,253,NULL,2.201,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
314,254,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
315,255,NULL,2.198,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
316,256,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
317,257,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
318,258,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
319,259,NULL,2.544,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2015-01-01 00:00:00.000
320,19,NULL,10.497,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
321,20,NULL,10.497,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
322,23,NULL,10.497,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
323,24,NULL,10.497,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
324,25,NULL,10.497,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
325,21,NULL,10.497,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
326,22,NULL,10.497,00:00,24:00,1,All Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
327,26,NULL,11.106,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
328,26,NULL,6.903,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
329,27,NULL,11.106,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
330,27,NULL,6.903,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
331,28,NULL,11.106,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
332,28,NULL,6.903,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
333,31,NULL,11.106,07:00,24:00,2,Day,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
334,31,NULL,6.903,00:00,07:00,3,Night,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,NULL,2016-09-01 00:00:00.000
